"LEWISBURG 3 N, WV US (USC00465224)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1984-02-25,,52,32,0.00,,
1984-02-26,,52,24,1.99,,
1984-02-27,,,,,,
1984-02-28,,37,,,,
1984-02-29,,27,17,0.00,,
1984-03-01,,37,15,0.00,,
1984-03-02,,35,23,0.00,,
1984-03-03,,48,19,0.00,,
1984-03-04,,51,17,0.00,,
1984-03-05,,52,36,0.00,,
1984-03-06,,,32,0.00,,
1984-03-07,,45,25,0.00,,
1984-03-08,,40,23,0.00,,
1984-03-09,,33,11,0.00,,
1984-03-10,,42,12,0.00,,
1984-03-11,,38,30,0.19,,
1984-03-12,,49,18,0.00,,
1984-03-13,,41,32,0.00,,
1984-03-14,,50,39,0.00,,
1984-03-15,,70,26,0.00,,
1984-03-16,,,,0.00,,
1984-03-17,,66,30,0.00,,
1984-03-18,,66,44,0.00,,
1984-03-19,,66,44,0.38,,
1984-03-20,,,,0.00,,
1984-03-21,,44,34,0.00,,
1984-03-22,,40,32,0.00,,
1984-03-23,,49,34,0.00,,
1984-03-24,,69,24,0.00,,
1984-03-25,,52,47,0.94,,
1984-03-26,,54,42,0.06,,
1984-03-27,,64,37,0.00,,
1984-03-28,,56,37,1.30,,
1984-03-29,,,,0.00,,
1984-03-30,,44,31,0.00,,
1984-03-31,,45,30,0.00,,
1984-04-01,,52,35,0.69,0.0,
1984-04-02,,64,24,0.00,0.0,
1984-04-03,,58,42,0.00,0.0,
1984-04-04,,,45,1.05,0.0,
1984-04-05,,54,43,0.24,0.0,
1984-04-06,,49,39,0.00,0.0,
1984-04-07,,58,34,0.00,0.0,
1984-04-08,,64,31,0.06,0.0,
1984-04-09,,,,0.00,0.0,
1984-04-10,,58,37,0.00,0.0,
1984-04-11,,69,29,0.00,0.0,
1984-04-12,,73,29,0.00,0.0,
1984-04-13,,72,53,0.00,0.0,
1984-04-14,,68,48,0.94,0.0,
1984-04-15,,65,48,1.19,0.0,
1984-04-16,,61,42,0.00,0.0,
1984-04-17,,54,40,0.00,0.0,
1984-04-18,,47,39,0.00,0.0,
1984-04-19,,58,37,0.00,0.0,
1984-04-20,,63,46,1.50,0.0,
1984-04-21,,57,44,0.00,0.0,
1984-04-22,,,34,0.00,0.0,
1984-04-23,,59,,0.00,0.0,
1984-04-24,,,36,0.00,0.0,
1984-04-25,,73,42,0.00,0.0,
1984-04-26,,88,44,0.00,0.0,
1984-04-27,,91,53,0.00,0.0,
1984-04-28,,88,56,1.90,0.0,
1984-04-29,,79,52,0.00,0.0,
1984-04-30,,76,60,0.00,0.0,
1984-05-01,,,46,0.00,0.0,0.0
1984-05-02,,66,42,0.01,0.0,0.0
1984-05-03,,56,48,0.30,0.0,0.0
1984-05-04,,62,52,1.01,0.0,0.0
1984-05-05,,75,48,0.00,0.0,0.0
1984-05-06,,73,51,1.29,0.0,0.0
1984-05-07,,81,60,0.36,0.0,0.0
1984-05-08,,82,,0.40,0.0,0.0
1984-05-09,,59,39,0.00,0.0,0.0
1984-05-10,,72,42,0.00,0.0,0.0
1984-05-11,,81,41,0.00,0.0,0.0
1984-05-12,,77,59,0.04,0.0,0.0
1984-05-13,,78,42,0.00,0.0,0.0
1984-05-14,,75,53,0.00,0.0,0.0
1984-05-15,,73,37,0.00,0.0,0.0
1984-05-16,,68,34,0.00,0.0,0.0
1984-05-17,,72,31,0.00,0.0,0.0
1984-05-18,,75,51,0.00,0.0,0.0
1984-05-19,,84,51,0.00,0.0,0.0
1984-05-20,,84,54,0.00,0.0,0.0
1984-05-21,,87,51,0.00,0.0,0.0
1984-05-22,,85,61,0.00,0.0,0.0
1984-05-23,,79,61,0.15,0.0,0.0
1984-05-24,,79,43,0.00,0.0,0.0
1984-05-25,,83,49,0.00,0.0,0.0
1984-05-26,,80,57,0.00,0.0,0.0
1984-05-27,,,61,0.14,0.0,0.0
1984-05-28,,73,,0.57,0.0,0.0
1984-05-29,,71,,0.10,0.0,0.0
1984-05-30,,57,41,0.00,0.0,0.0
1984-05-31,,61,35,0.00,0.0,0.0
1984-06-01,,73,39,0.00,0.0,0.0
1984-06-02,,82,54,0.00,0.0,0.0
1984-06-03,,82,62,0.00,0.0,0.0
1984-06-04,,82,52,0.00,0.0,0.0
1984-06-05,,89,56,0.00,0.0,0.0
1984-06-06,,89,61,0.00,0.0,0.0
1984-06-07,,92,60,0.00,0.0,0.0
1984-06-08,,91,61,0.00,0.0,0.0
1984-06-09,,92,63,0.22,0.0,0.0
1984-06-10,,91,66,0.01,0.0,0.0
1984-06-11,,93,61,0.00,0.0,0.0
1984-06-12,,94,64,0.00,0.0,0.0
1984-06-13,,93,63,0.00,0.0,0.0
1984-06-14,,91,66,0.00,0.0,0.0
1984-06-15,,91,60,0.00,0.0,0.0
1984-06-16,,,66,0.00,0.0,0.0
1984-06-17,,86,64,0.00,0.0,0.0
1984-06-18,,89,65,0.00,0.0,0.0
1984-06-19,,93,70,0.00,0.0,0.0
1984-06-20,,88,64,0.00,0.0,0.0
1984-06-21,,85,66,0.00,0.0,0.0
1984-06-22,,82,62,0.00,0.0,0.0
1984-06-23,,75,66,0.02,0.0,0.0
1984-06-24,,83,63,1.17,0.0,0.0
1984-06-25,,82,55,0.00,0.0,0.0
1984-06-26,,84,50,0.00,0.0,0.0
1984-06-27,,87,49,0.00,0.0,0.0
1984-06-28,,86,66,0.26,0.0,0.0
1984-06-29,,83,61,0.55,0.0,0.0
1984-06-30,,,63,0.43,0.0,0.0
1984-07-01,,73,61,0.01,0.0,0.0
1984-07-02,,87,58,0.00,0.0,0.0
1984-07-03,,,57,,,
1984-07-04,,83,58,0.00,0.0,
1984-07-05,,85,66,0.00,0.0,
1984-07-06,,,,0.00,0.0,
1984-07-07,,77,63,0.00,0.0,
1984-07-08,,79,48,0.01,0.0,
1984-07-09,,,,0.00,0.0,
1984-07-10,,79,51,0.00,0.0,
1984-07-11,,83,63,0.00,0.0,
1984-07-12,,87,67,0.00,0.0,
1984-07-13,,88,63,0.00,0.0,
1984-07-14,,90,62,0.00,0.0,
1984-07-15,,90,63,0.00,0.0,
1984-07-16,,86,70,0.00,0.0,
1984-07-17,,,65,0.47,0.0,
1984-07-18,,79,62,0.00,0.0,
1984-07-19,,80,51,0.00,0.0,
1984-07-20,,85,57,0.00,0.0,
1984-07-21,,,65,0.72,0.0,
1984-07-22,,81,60,0.00,0.0,
1984-07-23,,80,64,0.00,0.0,
1984-07-24,,88,66,0.00,0.0,
1984-07-25,,,68,0.00,0.0,
1984-07-26,,84,64,0.00,0.0,
1984-07-27,,,65,0.95,0.0,
1984-07-28,,,,0.00,0.0,
1984-07-29,,71,60,0.00,0.0,
1984-07-30,,76,59,0.00,0.0,
1984-07-31,,83,60,0.00,0.0,
1984-08-01,,87,67,0.00,0.0,0.0
1984-08-02,,89,68,1.50,0.0,0.0
1984-08-03,,87,67,0.00,0.0,0.0
1984-08-04,,86,65,0.00,0.0,0.0
1984-08-05,,84,64,1.58,0.0,0.0
1984-08-06,,88,64,0.00,0.0,0.0
1984-08-07,,87,66,0.00,0.0,0.0
1984-08-08,,87,67,0.00,0.0,0.0
1984-08-09,,93,67,0.00,0.0,0.0
1984-08-10,,90,68,0.00,0.0,0.0
1984-08-11,,78,68,0.00,0.0,0.0
1984-08-12,,84,68,0.04,0.0,0.0
1984-08-13,,88,69,0.00,0.0,0.0
1984-08-14,,87,70,0.00,0.0,0.0
1984-08-15,,88,61,0.00,0.0,0.0
1984-08-16,,89,60,0.00,0.0,0.0
1984-08-17,,88,57,0.00,0.0,0.0
1984-08-18,,,62,0.73,0.0,0.0
1984-08-19,,84,62,0.01,0.0,0.0
1984-08-20,,84,57,0.00,0.0,0.0
1984-08-21,,84,56,0.00,0.0,0.0
1984-08-22,,85,60,0.00,0.0,0.0
1984-08-23,,85,62,0.00,0.0,0.0
1984-08-24,,84,54,0.00,0.0,0.0
1984-08-25,,83,54,0.00,0.0,0.0
1984-08-26,,84,54,0.23,0.0,0.0
1984-08-27,,86,58,0.00,0.0,0.0
1984-08-28,,84,59,0.00,0.0,0.0
1984-08-29,,88,64,0.00,0.0,0.0
1984-08-30,,87,63,0.76,0.0,0.0
1984-08-31,,,,,0.0,0.0
1984-09-01,,83,49,0.00,0.0,0.0
1984-09-02,,86,65,0.00,0.0,0.0
1984-09-03,,,,0.00,0.0,0.0
1984-09-04,,73,60,0.00,0.0,0.0
1984-09-05,,76,47,0.00,0.0,0.0
1984-09-06,,74,48,0.00,0.0,0.0
1984-09-07,,79,50,0.00,0.0,0.0
1984-09-08,,75,48,0.00,0.0,0.0
1984-09-09,,74,50,0.75,0.0,0.0
1984-09-10,,87,59,0.00,0.0,0.0
1984-09-11,,85,61,0.00,0.0,0.0
1984-09-12,,89,63,0.00,0.0,0.0
1984-09-13,,85,59,0.00,0.0,0.0
1984-09-14,,90,61,0.00,0.0,0.0
1984-09-15,,,57,0.00,0.0,0.0
1984-09-16,,71,42,0.05,0.0,0.0
1984-09-17,,,,0.00,0.0,0.0
1984-09-18,,69,43,0.00,0.0,0.0
1984-09-19,,74,43,0.00,0.0,0.0
1984-09-20,,84,44,0.00,0.0,0.0
1984-09-21,,90,52,0.00,0.0,0.0
1984-09-22,,85,58,0.00,0.0,0.0
1984-09-23,,88,56,0.00,0.0,0.0
1984-09-24,,88,61,0.00,0.0,0.0
1984-09-25,,87,61,0.00,0.0,0.0
1984-09-26,,,,0.00,0.0,0.0
1984-09-27,,,41,0.00,0.0,0.0
1984-09-28,,,,0.00,0.0,0.0
1984-09-29,,56,48,0.00,0.0,0.0
1984-09-30,,51,48,0.00,0.0,0.0
1984-10-01,,,46,0.00,0.0,0.0
1984-10-02,,58,43,0.00,0.0,0.0
1984-10-03,,69,32,0.00,0.0,0.0
1984-10-04,,78,46,0.00,0.0,0.0
1984-10-05,,79,48,0.00,0.0,0.0
1984-10-06,,,54,0.00,0.0,0.0
1984-10-07,,65,56,1.28,0.0,0.0
1984-10-08,,76,58,0.00,0.0,0.0
1984-10-09,,81,60,0.00,0.0,0.0
1984-10-10,,80,53,0.00,0.0,0.0
1984-10-11,,80,51,0.00,0.0,0.0
1984-10-12,,82,48,0.00,0.0,0.0
1984-10-13,,76,47,0.00,0.0,0.0
1984-10-14,,79,45,0.10,0.0,0.0
1984-10-15,,79,48,0.00,0.0,0.0
1984-10-16,,82,56,0.00,0.0,0.0
1984-10-17,,80,56,0.00,0.0,0.0
1984-10-18,,81,60,0.00,0.0,0.0
1984-10-19,,84,57,0.00,0.0,0.0
1984-10-20,,79,62,0.00,0.0,0.0
1984-10-21,,81,66,0.00,0.0,0.0
1984-10-22,,,64,0.00,0.0,0.0
1984-10-23,,,,,0.0,0.0
1984-10-24,,75,60,0.00,0.0,0.0
1984-10-25,,78,58,0.00,0.0,0.0
1984-10-26,,,,0.00,0.0,0.0
1984-10-27,,80,54,0.00,0.0,0.0
1984-10-28,,85,58,0.22,0.0,0.0
1984-10-29,,79,60,0.00,0.0,0.0
1984-10-30,,72,50,0.00,0.0,0.0
1984-10-31,,,,0.00,0.0,0.0
1984-11-01,,68,55,0.00,0.0,0.0
1984-11-02,,,,0.00,0.0,0.0
1984-11-03,,59,30,0.00,0.0,0.0
1984-11-04,,49,42,0.67,0.0,0.0
1984-11-05,,59,48,0.00,0.0,0.0
1984-11-06,,,38,0.00,0.0,0.0
1984-11-07,,56,26,0.00,0.0,0.0
1984-11-08,,60,27,0.00,0.0,0.0
1984-11-09,,59,40,0.00,0.0,0.0
1984-11-10,,64,34,0.70,0.0,0.0
1984-11-11,,66,41,0.70,0.0,0.0
1984-11-12,,,32,0.00,0.0,0.0
1984-11-13,,,,0.00,0.0,0.0
1984-11-14,,57,28,0.00,0.0,0.0
1984-11-15,,64,28,0.00,0.0,0.0
1984-11-16,,54,,0.00,0.0,0.0
1984-11-17,,47,25,0.00,0.0,0.0
1984-11-18,,38,32,0.17,0.0,0.0
1984-11-19,,41,36,0.00,0.0,0.0
1984-11-20,,43,27,0.00,0.0,0.0
1984-11-21,,44,16,0.00,0.0,0.0
1984-11-22,,50,15,1.05,0.0,0.0
1984-11-23,,56,16,0.00,0.0,0.0
1984-11-24,,60,21,0.00,0.0,0.0
1984-11-25,,63,23,0.00,0.0,0.0
1984-11-26,,70,28,0.00,0.0,0.0
1984-11-27,,65,32,0.00,0.0,0.0
1984-11-28,,60,,0.00,0.0,0.0
1984-11-29,,50,32,0.00,0.0,0.0
1984-11-30,,60,21,0.00,0.0,0.0
1984-12-01,,56,25,0.00,0.0,0.0
1984-12-02,,56,25,0.00,0.0,0.0
1984-12-03,,55,,0.00,0.0,0.0
1984-12-04,,42,23,0.00,0.0,0.0
1984-12-05,,35,29,0.22,1.5,1.0
1984-12-06,,32,,0.00,0.0,
1984-12-07,,28,7,0.00,0.0,
1984-12-08,,49,13,0.00,0.0,0.0
1984-12-09,,59,21,0.00,0.0,0.0
1984-12-10,,,32,0.00,0.0,0.0
1984-12-11,,59,39,0.00,0.0,0.0
1984-12-12,,55,34,0.00,0.0,0.0
1984-12-13,,69,45,0.00,0.0,0.0
1984-12-14,,,39,0.00,0.0,0.0
1984-12-15,,68,48,0.00,0.0,0.0
1984-12-16,,68,45,0.00,0.0,0.0
1984-12-17,,68,51,0.00,0.0,0.0
1984-12-18,,,51,0.00,0.0,0.0
1984-12-19,,58,48,0.55,0.0,0.0
1984-12-20,,57,44,0.00,0.0,0.0
1984-12-21,,58,43,0.76,0.0,0.0
1984-12-22,,59,48,0.00,0.0,0.0
1984-12-23,,54,26,0.01,0.0,0.0
1984-12-24,,,,0.00,0.0,0.0
1984-12-25,,,,0.00,0.0,0.0
1984-12-26,,53,17,0.00,0.0,0.0
1984-12-27,,61,31,0.00,0.0,0.0
1984-12-28,,69,39,0.00,0.0,0.0
1984-12-29,,73,47,0.00,0.0,0.0
1984-12-30,,,,0.50,0.0,0.0
1984-12-31,,56,43,0.20,0.0,0.0
1985-01-01,,66,35,0.00,,
1985-01-02,,,35,0.00,,
1985-01-03,,,,0.00,,
1985-01-04,,41,33,0.00,,
1985-01-05,,,,,,
1985-01-06,,49,22,,,
1985-01-07,,,30,0.00,,
1985-01-08,,36,,0.00,,
1985-01-09,,33,14,0.00,,
1985-01-10,,31,,0.00,,
1985-01-11,,30,,0.00,,
1985-01-12,,23,15,0.00,,
1985-01-13,,35,16,0.09,,
1985-01-14,,43,20,0.00,,
1985-01-15,,,13,0.00,,
1985-01-16,,36,6,0.00,,
1985-01-17,,35,25,0.00,,
1985-01-18,,31,24,0.00,,
1985-01-19,,33,24,,,
1985-01-20,,,-8,0.00,,
1985-01-21,,42,-20,0.00,,
1985-01-22,,32,,0.00,,
1985-01-23,,40,20,0.00,,
1985-01-24,,37,22,0.00,,
1985-01-25,,,,,,
1985-01-26,,,,,,
1985-01-27,,35,4,0.00,,
1985-01-28,,34,26,0.00,,
1985-01-29,,37,22,0.00,,
1985-01-30,,37,11,0.00,,
1985-01-31,,41,32,0.00,,
1985-02-01,,40,35,0.19,0.0,
1985-02-02,,36,32,0.26,0.0,
1985-02-03,,33,11,0.39,0.0,
1985-02-04,,,,,0.0,
1985-02-05,,32,24,0.00,0.0,
1985-02-06,,35,29,0.06,0.0,
1985-02-07,,33,20,0.00,0.0,
1985-02-08,,22,10,0.00,0.0,
1985-02-09,,23,7,0.00,0.0,
1985-02-10,,50,14,0.00,0.0,
1985-02-11,,,26,0.00,0.0,
1985-02-12,,40,,0.28,1.0,
1985-02-13,,24,17,,2.5,
1985-02-14,,39,18,0.19,0.0,
1985-02-15,,32,18,0.08,0.0,
1985-02-16,,37,12,0.00,0.0,
1985-02-17,,44,30,0.03,0.0,
1985-02-18,,46,18,0.00,0.0,
1985-02-19,,46,35,0.00,0.0,
1985-02-20,,56,23,0.00,0.0,
1985-02-21,,65,23,0.00,0.0,
1985-02-22,,64,36,0.00,0.0,
1985-02-23,,58,33,0.00,0.0,
1985-02-24,,74,37,0.00,0.0,
1985-02-25,,,49,0.00,0.0,
1985-02-26,,63,45,0.61,0.0,
1985-02-27,,,43,0.00,0.0,
1985-02-28,,56,22,0.00,0.0,
1985-03-01,,,,,,
1985-03-02,,,,,,
1985-03-03,,,,,,
1985-03-04,,,,,,
1985-03-05,,,,,,
1985-03-06,,,,,,
1985-03-07,,,,,,
1985-03-08,,,,,,
1985-03-09,,,,,,
1985-03-10,,,,,,
1985-03-11,,,,,,
1985-03-12,,,,,,
1985-03-13,,,,,,
1985-03-14,,,,,,
1985-03-15,,,,,,
1985-03-16,,,,,,
1985-03-17,,,,,,
1985-03-18,,,,,,
1985-03-19,,,,,,
1985-03-20,,,,,,
1985-03-21,,,,,,
1985-03-22,,,,,,
1985-03-23,,,,,,
1985-03-24,,,,,,
1985-03-25,,,,,,
1985-03-26,,,,,,
1985-03-27,,,,,,
1985-03-28,,,,,,
1985-03-29,,,,,,
1985-03-30,,,,,,
1985-03-31,,,,,,
1985-04-01,,,,,,
1985-04-02,,,,,,
1985-04-03,,,,,,
1985-04-04,,,,,,
1985-04-05,,,,,,
1985-04-06,,,,,,
1985-04-07,,,,,,
1985-04-08,,,,,,
1985-04-09,,,,,,
1985-04-10,,,,,,
1985-04-11,,,,,,
1985-04-12,,,,,,
1985-04-13,,,,,,
1985-04-14,,,,,,
1985-04-15,,,,,,
1985-04-16,,,,,,
1985-04-17,,,,,,
1985-04-18,,,,,,
1985-04-19,,,,,,
1985-04-20,,,,,,
1985-04-21,,,,,,
1985-04-22,,,,,,
1985-04-23,,,,,,
1985-04-24,,,,,,
1985-04-25,,,,,,
1985-04-26,,,,,,
1985-04-27,,,,,,
1985-04-28,,,,,,
1985-04-29,,,,,,
1985-04-30,,,,,,
1985-05-01,,,,,,
1985-05-02,,,,,,
1985-05-03,,,,,,
1985-05-04,,,,,,
1985-05-05,,,,,,
1985-05-06,,,,,,
1985-05-07,,,,,,
1985-05-08,,,,,,
1985-05-09,,,,,,
1985-05-10,,,,,,
1985-05-11,,,,,,
1985-05-12,,,,,,
1985-05-13,,,,,,
1985-05-14,,,,,,
1985-05-15,,,,,,
1985-05-16,,,,,,
1985-05-17,,,,,,
1985-05-18,,,,,,
1985-05-19,,,,,,
1985-05-20,,,,,,
1985-05-21,,,,,,
1985-05-22,,,,,,
1985-05-23,,,,,,
1985-05-24,,,,,,
1985-05-25,,,,,,
1985-05-26,,,,,,
1985-05-27,,,,,,
1985-05-28,,,,,,
1985-05-29,,,,,,
1985-05-30,,,,,,
1985-05-31,,,,,,
1985-06-01,,,,,,
1985-06-02,,,,,,
1985-06-03,,,,,,
1985-06-04,,,,,,
1985-06-05,,,,,,
1985-06-06,,,,,,
1985-06-07,,,,,,
1985-06-08,,,,,,
1985-06-09,,,,,,
1985-06-10,,,,,,
1985-06-11,,,,,,
1985-06-12,,,,,,
1985-06-13,,,,,,
1985-06-14,,,,,,
1985-06-15,,,,,,
1985-06-16,,,,,,
1985-06-17,,,,,,
1985-06-18,,,,,,
1985-06-19,,,,,,
1985-06-20,,,,,,
1985-06-21,,,,,,
1985-06-22,,,,,,
1985-06-23,,,,,,
1985-06-24,,,,,,
1985-06-25,,,,,,
1985-06-26,,,,,,
1985-06-27,,,,,,
1985-06-28,,,,,,
1985-06-29,,,,,,
1985-06-30,,,,,,
1985-07-01,,68,60,0.47,,0.0
1985-07-02,,78,58,0.26,,
1985-07-03,,78,61,0.01,,
1985-07-04,,84,59,0.00,,
1985-07-05,,82,58,0.00,,
1985-07-06,,78,66,0.25,,
1985-07-07,,81,64,0.00,,
1985-07-08,,85,63,0.00,,
1985-07-09,,89,68,0.00,,
1985-07-10,,,68,0.13,,
1985-07-11,,86,60,0.27,,
1985-07-12,,91,65,0.00,,
1985-07-13,,90,64,0.35,,
1985-07-14,,84,60,0.01,,
1985-07-15,,91,67,0.00,,
1985-07-16,,87,64,0.32,,
1985-07-17,,88,59,0.00,,
1985-07-18,,89,60,0.00,,
1985-07-19,,91,61,0.00,,
1985-07-20,,92,63,0.00,,
1985-07-21,,88,67,0.00,,
1985-07-22,,,66,0.02,,
1985-07-23,,85,63,0.00,,
1985-07-24,,82,58,0.00,,
1985-07-25,,,67,0.26,,
1985-07-26,,83,66,0.57,,
1985-07-27,,83,68,1.02,,
1985-07-28,,83,59,0.00,,
1985-07-29,,84,59,0.00,,
1985-07-30,,90,65,0.00,,
1985-07-31,,89,67,0.28,,
1985-08-01,,78,67,0.35,0.0,0.0
1985-08-02,,80,58,0.21,0.0,0.0
1985-08-03,,80,52,0.00,0.0,0.0
1985-08-04,,79,52,0.00,0.0,0.0
1985-08-05,,,55,0.00,0.0,0.0
1985-08-06,,75,62,0.00,0.0,0.0
1985-08-07,,74,53,0.00,0.0,0.0
1985-08-08,,85,62,0.00,0.0,0.0
1985-08-09,,,,0.00,0.0,0.0
1985-08-10,,89,62,0.00,0.0,0.0
1985-08-11,,89,61,0.00,0.0,0.0
1985-08-12,,90,65,0.00,0.0,0.0
1985-08-13,,91,65,0.02,0.0,0.0
1985-08-14,,90,65,0.00,0.0,0.0
1985-08-15,,89,61,0.00,0.0,0.0
1985-08-16,,85,66,0.11,0.0,0.0
1985-08-17,,76,64,0.40,0.0,0.0
1985-08-18,,77,64,1.90,0.0,0.0
1985-08-19,,86,60,0.01,0.0,0.0
1985-08-20,,,64,0.00,0.0,0.0
1985-08-21,,81,51,0.00,0.0,0.0
1985-08-22,,80,59,0.00,0.0,0.0
1985-08-23,,78,51,0.00,0.0,0.0
1985-08-24,,72,59,0.90,0.0,0.0
1985-08-25,,73,64,0.00,0.0,0.0
1985-08-26,,80,62,0.00,0.0,0.0
1985-08-27,,82,63,0.46,0.0,0.0
1985-08-28,,82,59,0.00,0.0,0.0
1985-08-29,,80,60,0.00,0.0,0.0
1985-08-30,,83,59,0.00,0.0,0.0
1985-08-31,,80,59,0.00,0.0,0.0
1985-09-01,,81,53,0.00,0.0,0.0
1985-09-02,,78,57,0.00,0.0,0.0
1985-09-03,,,,,0.0,0.0
1985-09-04,,,,,0.0,0.0
1985-09-05,,89,64,0.00,0.0,0.0
1985-09-06,,89,64,0.00,0.0,0.0
1985-09-07,,89,66,0.00,0.0,0.0
1985-09-08,,93,65,0.00,0.0,0.0
1985-09-09,,93,65,0.00,0.0,0.0
1985-09-10,,90,63,0.03,0.0,0.0
1985-09-11,,,55,0.00,0.0,0.0
1985-09-12,,62,55,0.00,0.0,0.0
1985-09-13,,69,39,0.00,0.0,0.0
1985-09-14,,72,36,0.00,0.0,0.0
1985-09-15,,74,39,0.00,0.0,0.0
1985-09-16,,78,39,0.00,0.0,0.0
1985-09-17,,80,39,0.00,0.0,0.0
1985-09-18,,84,,0.00,0.0,0.0
1985-09-19,,83,47,0.00,0.0,0.0
1985-09-20,,83,49,0.00,0.0,0.0
1985-09-21,,84,51,0.00,0.0,0.0
1985-09-22,,82,59,0.00,0.0,0.0
1985-09-23,,83,56,0.00,0.0,0.0
1985-09-24,,77,61,0.00,0.0,0.0
1985-09-25,,77,42,0.00,0.0,0.0
1985-09-26,,77,58,0.00,0.0,0.0
1985-09-27,,71,53,0.00,0.0,0.0
1985-09-28,,75,39,0.00,0.0,0.0
1985-09-29,,79,42,0.00,0.0,0.0
1985-09-30,,82,43,0.00,0.0,0.0
1985-10-01,,75,50,0.62,0.0,0.0
1985-10-02,,64,49,0.32,0.0,0.0
1985-10-03,,71,55,0.00,0.0,0.0
1985-10-04,,81,59,0.00,0.0,0.0
1985-10-05,,,48,0.00,0.0,0.0
1985-10-06,,63,42,0.00,0.0,0.0
1985-10-07,,71,29,0.00,0.0,0.0
1985-10-08,,74,39,0.00,0.0,0.0
1985-10-09,,84,45,0.00,0.0,0.0
1985-10-10,,88,44,0.00,0.0,0.0
1985-10-11,,83,54,0.00,0.0,0.0
1985-10-12,,74,57,0.00,0.0,0.0
1985-10-13,,83,58,0.00,0.0,0.0
1985-10-14,,83,55,0.00,0.0,0.0
1985-10-15,,76,62,0.00,0.0,0.0
1985-10-16,,76,53,0.00,0.0,0.0
1985-10-17,,75,42,0.00,0.0,0.0
1985-10-18,,76,45,0.00,0.0,0.0
1985-10-19,,87,49,0.00,0.0,0.0
1985-10-20,,80,60,0.00,0.0,0.0
1985-10-21,,,46,0.72,0.0,0.0
1985-10-22,,63,48,0.28,0.0,0.0
1985-10-23,,65,55,0.00,0.0,0.0
1985-10-24,,65,59,0.24,0.0,0.0
1985-10-25,,75,55,0.00,0.0,0.0
1985-10-26,,72,36,0.00,0.0,0.0
1985-10-27,,70,39,0.00,0.0,0.0
1985-10-28,,76,39,0.00,0.0,0.0
1985-10-29,,68,36,0.00,0.0,0.0
1985-10-30,,,41,0.00,0.0,0.0
1985-10-31,,52,40,0.00,0.0,0.0
1985-11-01,,62,,0.00,0.0,0.0
1985-11-02,,60,52,0.52,0.0,0.0
1985-11-03,,55,51,0.00,0.0,0.0
1985-11-04,,56,51,3.00,0.0,0.0
1985-11-05,,,45,0.00,0.0,0.0
1985-11-06,,56,40,0.00,0.0,0.0
1985-11-07,,58,41,0.00,0.0,0.0
1985-11-08,,59,35,0.00,0.0,0.0
1985-11-09,,67,29,0.00,0.0,0.0
1985-11-10,,75,36,0.00,0.0,0.0
1985-11-11,,75,47,0.00,0.0,0.0
1985-11-12,,70,49,0.00,0.0,0.0
1985-11-13,,66,46,0.00,0.0,0.0
1985-11-14,,76,55,0.00,0.0,0.0
1985-11-15,,68,56,0.00,0.0,0.0
1985-11-16,,,46,1.10,0.0,0.0
1985-11-17,,62,39,0.00,0.0,0.0
1985-11-18,,75,45,0.00,0.0,0.0
1985-11-19,,77,49,0.00,0.0,0.0
1985-11-20,,79,45,0.00,0.0,0.0
1985-11-21,,54,47,0.21,0.0,0.0
1985-11-22,,,37,0.65,0.0,0.0
1985-11-23,,58,32,0.00,0.0,0.0
1985-11-24,,55,37,0.00,0.0,0.0
1985-11-25,,58,37,0.10,0.0,0.0
1985-11-26,,68,42,0.00,0.0,0.0
1985-11-27,,65,60,0.00,0.0,0.0
1985-11-28,,67,59,1.25,0.0,0.0
1985-11-29,,64,49,0.75,0.0,0.0
1985-11-30,,60,45,0.20,0.0,0.0
1985-12-01,,57,45,,,
1985-12-02,,54,20,,,
1985-12-03,,35,15,,,
1985-12-04,,39,17,,,
1985-12-05,,41,33,,,
1985-12-06,,34,28,,,
1985-12-07,,,,,,
1985-12-08,,53,23,,,
1985-12-09,,51,38,,,
1985-12-10,,58,28,,,
1985-12-11,,56,31,,,
1985-12-12,,56,45,,,
1985-12-13,,46,41,,,
1985-12-14,,,18,,,
1985-12-15,,42,12,,,
1985-12-16,,42,27,,,
1985-12-17,,46,25,,,
1985-12-18,,,15,,,
1985-12-19,,37,5,,,
1985-12-20,,,,,,
1985-12-21,,28,13,,,
1985-12-22,,29,2,,,
1985-12-23,,45,24,,,
1985-12-24,,44,35,,,
1985-12-25,,38,6,,,
1985-12-26,,17,1,,,
1985-12-27,,36,17,,,
1985-12-28,,36,24,,,
1985-12-29,,41,16,,,
1985-12-30,,42,15,,,
1985-12-31,,33,19,,,
1986-01-01,,44,24,,,
1986-01-02,,45,18,,,
1986-01-03,,50,32,,,
1986-01-04,,46,26,,,
1986-01-05,,39,25,,,
1986-01-06,,43,16,,,
1986-01-07,,,16,,,
1986-01-08,,31,4,,,
1986-01-09,,46,7,,,
1986-01-10,,52,20,,,
1986-01-11,,48,17,,,
1986-01-12,,58,23,,,
1986-01-13,,48,16,,,
1986-01-14,,48,12,,,
1986-01-15,,39,14,,,
1986-01-16,,58,16,,,
1986-01-17,,46,22,,,
1986-01-18,,61,34,,,
1986-01-19,,,36,,,
1986-01-20,,36,25,,,
